iter,Ru,Rv,Rc_mass,Rc_div,dt,poisson_iters,poisson_relative_residual,poisson_converged
1,0.0433116711055,0.00875413401183,0.000102927690245,1.66012071596,0.00196850393701,825,9.33125946229e-05,1
2,0.0393263848476,0.0125651420965,0.000162009206388,2.61304648983,0.00196850393701,825,8.93336064966e-05,1
3,0.0358396385623,0.0141732726282,0.000196247530739,3.16527642329,0.00196850393701,800,9.76736435012e-05,1
4,0.032763119263,0.0146417184333,0.0002155672984,3.4768849559,0.00196850393701,800,9.3876354384e-05,1
5,0.0300379716257,0.0145144075402,0.000225572420758,3.6382575744,0.00196850393701,800,8.93075803858e-05,1
6,0.0276160235748,0.0141433877938,0.000229597526051,3.70317849767,0.00196850393701,775,9.55220883433e-05,1
7,0.0254539177588,0.0136204670138,0.000229703249198,3.70488370632,0.00196850393701,775,8.90576220677e-05,1
8,0.0235220414958,0.0130251691477,0.000227207470261,3.66462928784,0.00196850393701,750,9.29106876555e-05,1
9,0.0217886987945,0.0124027495323,0.000222973168281,3.59633423121,0.00196850393701,725,9.58826021028e-05,1
10,0.0202303325047,0.0117787633345,0.000217580155459,3.5093503274,0.00196850393701,700,9.74722034703e-05,1
11,0.0188258314205,0.0111676674693,0.000211426418781,3.41009670852,0.00196850393701,675,9.7366519524e-05,1
12,0.0175569469623,0.0105590811834,0.000204846743056,3.30397311875,0.00196850393701,650,9.51861284918e-05,1
13,0.0164079003156,0.00996741540206,0.000198053782995,3.19440946593,0.00196850393701,625,9.05270387247e-05,1
14,0.0153657361872,0.00940820262787,0.000191161694348,3.08324696815,0.00196850393701,575,9.49021093336e-05,1
15,0.0144170277657,0.00888063197611,0.000184255944139,2.97186412302,0.00196850393701,525,9.53718117109e-05,1
16,0.0135520016502,0.00838368266206,0.00017740086324,2.86129852319,0.00196850393701,475,8.83443838954e-05,1
17,0.012762744901,0.00791607811922,0.000170645631139,2.75234338464,0.00196850393701,375,9.24810306498e-05,1
18,0.0120391296614,0.00747670138181,0.000164025446251,2.64556642259,0.00196850393701,225,8.87916068529e-05,1
19,0.0113695111543,0.00706513120192,0.000157558279914,2.54125749673,0.00196850393701,200,8.50592047277e-05,1
20,0.0107661982716,0.00667784972944,0.000151273345507,2.43988778968,0.00196850393701,400,9.02453981457e-05,1
21,0.0102060860343,0.00631478041898,0.000145181999777,2.34164047441,0.00196850393701,475,8.93919134657e-05,1
22,0.00968859310236,0.00597416362787,0.000139290861889,2.24662231141,0.00196850393701,525,8.7865235297e-05,1
23,0.00920993560514,0.00565410296557,0.000133602337756,2.15487210567,0.00196850393701,550,9.24486371457e-05,1
24,0.00876708213839,0.00546419319994,0.000128118127751,2.06641728249,0.00196850393701,575,9.36545764127e-05,1
25,0.00835634652477,0.00528032101938,0.000122838307699,1.98125906488,0.00196850393701,600,9.20163141266e-05,1
26,0.00797473954558,0.00510212219179,0.000117761520218,1.89937555959,0.00196850393701,625,8.84275306031e-05,1
27,0.00761923321672,0.00492958778892,0.000112884882683,1.8207202728,0.00196850393701,625,9.53006569294e-05,1
28,0.00728865240753,0.00476259757553,0.000108205442273,1.74524557842,0.00196850393701,650,8.93544508028e-05,1
29,0.00710660788209,0.00460122274736,0.000103718490552,1.67287553412,0.00196850393701,650,9.39816674186e-05,1
30,0.0069657536894,0.00444534951067,9.94193447571e-05,1.60353461159,0.00196850393701,650,9.84253110809e-05,1
31,0.00682617306063,0.0042948955741,9.53030833595e-05,1.53714343151,0.00196850393701,675,8.98043900771e-05,1
32,0.00668728965998,0.00419444854596,9.13636629942e-05,1.47360452043,0.00196850393701,675,9.22874728303e-05,1
33,0.00655042663418,0.00411569996113,8.75953952166e-05,1.41282612945,0.00196850393701,675,9.47316810053e-05,1
34,0.00641560889001,0.00403808942341,8.39923646855e-05,1.35471285001,0.00196850393701,675,9.67940871848e-05,1
35,0.0062830609517,0.00396161472374,8.05485636271e-05,1.29916778274,0.00196850393701,675,9.84865801435e-05,1
36,0.00615296760141,0.00388627536602,7.7257958807e-05,1.2460936176,0.00196850393701,675,9.98387564862e-05,1
37,0.00602574118316,0.0038120367555,7.4114779207e-05,1.19539727383,0.00196850393701,700,8.85927069591e-05,1
38,0.00590069733924,0.003738968927,7.11126991977e-05,1.14697672536,0.00196850393701,700,8.8862424377e-05,1
